date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:01:19	22300/22300	---MCZ	200	added ('OK')	text/html	etag:W/%22571c-z3Q0d7UhkwswE2IOTCUpl9JWDRI%22	https://writter.electronthemes-ghost.com/ohlen-member-new-passion-4/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/ohlen-member-new-passion-4/amp/index.html	(from https://writter.electronthemes-ghost.com/ohlen-member-new-passion-4/)
18:01:19	2623/2623	---M--	200	added ('OK')	image/jpeg	etag:W/%22a3f-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w300/2018/09/h1-port-f-img-12.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w300/2018/09/h1-port-f-img-12.jpg	(from https://writter.electronthemes-ghost.com/ohlen-member-new-passion-4/)
18:01:20	13243/13243	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2233bb-lXMUfzKHj/mJhExPYESvg9AKO7Y%22	https://writter.electronthemes-ghost.com/signup/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/signup/index.html	(from https://writter.electronthemes-ghost.com/ohlen-member-new-passion-4/)
18:01:20	8932/8932	---M--	200	added ('OK')	image/jpeg	etag:W/%2222e4-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w300/2018/09/h3-port-4-img-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w300/2018/09/h3-port-4-img-1.jpg	(from https://writter.electronthemes-ghost.com/ohlen-member-new-passion-4/)
18:01:20	29950/29950	---MCZ	200	added ('OK')	text/html	etag:W/%2274fe-n0wNwbPcyHKVfEoJJyJUeFbxi0g%22	https://writter.electronthemes-ghost.com/ohlen-member-new-passion-3/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/ohlen-member-new-passion-3/index.html	(from https://writter.electronthemes-ghost.com/ohlen-member-new-passion-4/)
18:01:21	28562/28562	---MCZ	200	added ('OK')	text/html	etag:W/%226f92-/XS0+HOwSdWJHo2eQzLLdx0t8Ks%22	https://writter.electronthemes-ghost.com/workplaces/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/workplaces/index.html	(from https://writter.electronthemes-ghost.com/ohlen-member-new-passion-4/)
18:01:21	1915147/1915147	---M--	200	added ('OK')	image/gif	etag:W/%221d390b-1792df25a5e%22	https://writter.electronthemes-ghost.com/content/images/2018/09/bon-thumb.gif	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/bon-thumb.gif	(from https://writter.electronthemes-ghost.com/ohlen-member-new-passion-4/)
18:01:22	131921/131921	---M--	200	added ('OK')	image/jpeg	etag:W/%2220351-1792df42870%22	https://writter.electronthemes-ghost.com/content/images/2018/09/portfolio-2.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/portfolio-2.jpg	(from https://writter.electronthemes-ghost.com/portfolios/)
18:01:23	19709/19709	---MCZ	200	added ('OK')	text/html	etag:W/%224cfd-QjkA0I2uMzcNzn3tMJ4GLGis7O4%22	https://writter.electronthemes-ghost.com/how-to-write-kickass-articles/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/how-to-write-kickass-articles/amp/index.html	(from https://writter.electronthemes-ghost.com/how-to-write-kickass-articles/)
18:01:24	704674/704674	---M--	200	added ('OK')	image/png	etag:%22609025ba-ac0a2%22	https://static.ghost.org/v4.0.0/images/integrations.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/integrations.png	(from https://writter.electronthemes-ghost.com/contact/)
18:01:24	12722/12722	---M--	200	added ('OK')	image/jpeg	etag:W/%2231b2-1792df0e8ec%22	https://writter.electronthemes-ghost.com/content/images/size/w300/2018/09/06-1060x707.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w300/2018/09/06-1060x707.jpg	(from https://writter.electronthemes-ghost.com/how-to-write-kickass-articles/)
18:01:24	116012/116012	---M--	200	added ('OK')	image/jpeg	etag:W/%221c52c-1792df0e8ec%22	https://writter.electronthemes-ghost.com/content/images/size/w2000/2018/09/08-1060x707.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w2000/2018/09/08-1060x707.jpg	(from https://writter.electronthemes-ghost.com/how-to-write-kickass-articles/)
18:01:25	110980/110980	---M--	200	added ('OK')	image/jpeg	etag:W/%221b184-1792df0e8ed%22	https://writter.electronthemes-ghost.com/content/images/size/w2000/2018/09/3.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w2000/2018/09/3.jpg	(from https://writter.electronthemes-ghost.com/beautiful-day-with-friends-in-paris/)
18:01:25	28189/28189	---MCZ	200	added ('OK')	text/html	etag:W/%226e1d-iZuHw4N9+7tqOOFpyjm7I0C0MU0%22	https://writter.electronthemes-ghost.com/cozy-saturday-afternoon-ritual/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/cozy-saturday-afternoon-ritual/index.html	(from https://writter.electronthemes-ghost.com/how-to-write-kickass-articles/)
18:01:25	1669109/1669109	---M--	200	added ('OK')	image/png	etag:W/%221977f5-1792df34b2c%22	https://writter.electronthemes-ghost.com/content/images/2018/09/image-4.png	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/image-4.png	(from https://writter.electronthemes-ghost.com/how-to-write-kickass-articles/)
18:01:26	20391/20391	---MCZ	200	added ('OK')	text/html	etag:W/%224fa7-zRwpRX7Tvm73tiVo6aaqZARPgvE%22	https://writter.electronthemes-ghost.com/beautiful-day-with-friends-in-paris/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/beautiful-day-with-friends-in-paris/amp/index.html	(from https://writter.electronthemes-ghost.com/beautiful-day-with-friends-in-paris/)
18:01:26	62004/62004	---M--	200	added ('OK')	image/jpeg	etag:W/%22f234-1792df23bd3%22	https://writter.electronthemes-ghost.com/content/images/2018/09/blog-3.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/2018/09/blog-3.jpg	(from https://writter.electronthemes-ghost.com/beautiful-day-with-friends-in-paris/)
18:01:26	19540/19540	---M--	200	added ('OK')	image/jpeg	etag:W/%224c54-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w300/2018/09/photo-1526749837599-b4eba9fd855e.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w300/2018/09/photo-1526749837599-b4eba9fd855e.jpg	(from https://writter.electronthemes-ghost.com/beautiful-day-with-friends-in-paris/)
18:01:26	26834/26834	---MCZ	200	added ('OK')	text/html	etag:W/%2268d2-bc7kyXYPGziKJK0lmYWbDAJBdn8%22	https://writter.electronthemes-ghost.com/nature-valley-with-cooling-environment/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/nature-valley-with-cooling-environment/index.html	(from https://writter.electronthemes-ghost.com/beautiful-day-with-friends-in-paris/)
18:01:27	30446/30446	---MCZ	200	added ('OK')	text/html	etag:W/%2276ee-Mui7V04nl6pXsy3oZOpJp2HI8tE%22	https://writter.electronthemes-ghost.com/tag/getting-started/page/2/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/tag/getting-started/page/2/index.html	(from https://writter.electronthemes-ghost.com/tag/getting-started/)
18:01:27	470508/470508	---M--	200	added ('OK')	image/png	etag:%22609025ba-72dec%22	https://static.ghost.org/v4.0.0/images/welcome-to-ghost.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/welcome-to-ghost.png	(from https://writter.electronthemes-ghost.com/tag/getting-started/)
18:01:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Aug%202021%2012:01:28%20GMT	https://casper.ghost.org/v2.0.0/images/formatting-editor-demo.gif	C:/My%20Web%20Sites/turji/casper.ghost.org/v2.0.0/images/formatting-editor-demo.50.delayed	(from https://writter.electronthemes-ghost.com/the-editor-2/)
18:01:28	19975/19975	---MCZ	200	added ('OK')	text/html	etag:W/%224e07-Z8ReEmfNcKm0MC9yktQKVnrPs/E%22	https://writter.electronthemes-ghost.com/the-editor-2/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/the-editor-2/amp/index.html	(from https://writter.electronthemes-ghost.com/the-editor-2/)
18:01:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Aug%202021%2012:01:29%20GMT	https://casper.ghost.org/v2.0.0/images/using-images-demo.gif	C:/My%20Web%20Sites/turji/casper.ghost.org/v2.0.0/images/using-images-demo.52.delayed	(from https://writter.electronthemes-ghost.com/the-editor-2/)
18:01:28	200472/200472	---M--	200	added ('OK')	image/gif	etag:%22609025ba-30f18%22	https://static.ghost.org/v2.0.0/images/formatting-editor-demo.gif	C:/My%20Web%20Sites/turji/static.ghost.org/v2.0.0/images/formatting-editor-demo.gif	(from https://writter.electronthemes-ghost.com/the-editor-2/)
18:01:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Aug%202021%2012:01:31%20GMT	https://casper.ghost.org/v2.0.0/images/publishing-options.jpg	C:/My%20Web%20Sites/turji/casper.ghost.org/v2.0.0/images/publishing-options.54.delayed	(from https://writter.electronthemes-ghost.com/the-editor-2/)
18:01:30	27408/27408	---MCZ	200	added ('OK')	text/html	etag:W/%226b10-Aa+MxHBDRmlyyHBU8i+U0Da/vOY%22	https://writter.electronthemes-ghost.com/publishing-options-2/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/publishing-options-2/index.html	(from https://writter.electronthemes-ghost.com/the-editor-2/)
18:01:30	10715/10715	---M--	200	added ('OK')	image/jpeg	etag:W/%2229db-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w300/2018/09/3.jpeg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w300/2018/09/3.jpg	(from https://writter.electronthemes-ghost.com/the-editor-2/)
18:01:30	679187/679187	---M--	200	added ('OK')	image/gif	etag:%22609025ba-a5d13%22	https://static.ghost.org/v2.0.0/images/using-images-demo.gif	C:/My%20Web%20Sites/turji/static.ghost.org/v2.0.0/images/using-images-demo.gif	(from https://writter.electronthemes-ghost.com/the-editor-2/)
18:01:31	20056/20056	---MCZ	200	added ('OK')	text/html	etag:W/%224e58-FqJroXUNLV/1Q+tVVkKxe3Q1mjQ%22	https://writter.electronthemes-ghost.com/apps-integrations-2/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/apps-integrations-2/amp/index.html	(from https://writter.electronthemes-ghost.com/apps-integrations-2/)
18:01:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Aug%202021%2012:01:32%20GMT	https://casper.ghost.org/v2.0.0/images/creating-a-custom-theme.jpg	C:/My%20Web%20Sites/turji/casper.ghost.org/v2.0.0/images/creating-a-custom-theme.57.delayed	(from https://writter.electronthemes-ghost.com/apps-integrations-2/)
18:01:31	50418/50418	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2010%20Aug%202021%2012:01:32%20GMT	https://zapier.com/apps/embed/widget.js?services=Ghost&container=true&limit=8	C:/My%20Web%20Sites/turji/zapier.com/apps/embed/widget44b4.js	(from https://writter.electronthemes-ghost.com/apps-integrations-2/)
18:01:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Aug%202021%2012:01:32%20GMT	https://casper.ghost.org/v2.0.0/images/organising-your-content.jpg	C:/My%20Web%20Sites/turji/casper.ghost.org/v2.0.0/images/organising-your-content.58.delayed	(from https://writter.electronthemes-ghost.com/apps-integrations-2/)
18:01:31	22550/22550	---MCZ	200	added ('OK')	text/html	etag:W/%225816-sy6Ghwi4rmIaNvWOZ6A2o8MEWjc%22	https://writter.electronthemes-ghost.com/themes-2/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/themes-2/index.html	(from https://writter.electronthemes-ghost.com/apps-integrations-2/)
18:01:31	28299/28299	---MCZ	200	added ('OK')	text/html	etag:W/%226e8b-yXNFGcorRIy9cl54e+ncoC3hovM%22	https://writter.electronthemes-ghost.com/organising-content-2/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/organising-content-2/index.html	(from https://writter.electronthemes-ghost.com/apps-integrations-2/)
18:01:32	373560/373560	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-5b338%22	https://static.ghost.org/v2.0.0/images/organising-your-content.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v2.0.0/images/organising-your-content.jpg	(from https://writter.electronthemes-ghost.com/apps-integrations-2/)
18:01:32	21368/21368	---MCZ	200	added ('OK')	text/html	etag:W/%225378-uq7TmwaxDjUyOp4q0yoTIZqtVVg%22	https://writter.electronthemes-ghost.com/welcome/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/welcome/amp/index.html	(from https://writter.electronthemes-ghost.com/welcome/)
18:01:33	21951/21951	---MCZ	200	added ('OK')	text/html	etag:W/%2255bf-5UkPy3yEtptiHbwRr7yfPt20GGo%22	https://writter.electronthemes-ghost.com/author/ghost/page/2/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/author/ghost/page/2/index.html	(from https://writter.electronthemes-ghost.com/author/ghost/)
18:01:33	22403/22403	---MCZ	200	added ('OK')	text/html	etag:W/%225783-2xUQ/a8GfCEH5wJ5A8amAAu0BHk%22	https://writter.electronthemes-ghost.com/design/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/design/amp/index.html	(from https://writter.electronthemes-ghost.com/design/)
18:01:34	676767/676767	---M--	200	added ('OK')	image/png	etag:%22609025ba-a539f%22	https://static.ghost.org/v4.0.0/images/brandsettings.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/brandsettings.png	(from https://writter.electronthemes-ghost.com/design/)
18:01:34	727558/727558	---M--	200	added ('OK')	image/png	etag:%22609025ba-b1a06%22	https://static.ghost.org/v4.0.0/images/themesettings.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/themesettings.png	(from https://writter.electronthemes-ghost.com/design/)
18:01:34	26485/26485	---MCZ	200	added ('OK')	text/html	etag:W/%226775-QFIwRf44aiQuAsBhLP4Fk2cTulg%22	https://writter.electronthemes-ghost.com/write/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/write/amp/index.html	(from https://writter.electronthemes-ghost.com/write/)
18:01:34	300808/300808	---M--	200	added ('OK')	image/png	etag:%22609025ba-49708%22	https://static.ghost.org/v4.0.0/images/editor.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/editor.png	(from https://writter.electronthemes-ghost.com/write/)
18:01:35	1225/1225	---M--	200	added ('OK')	image/png	etag:%224f50dc734802a6af01d17da31e4027f3-ssl%22	https://opensubscriptionplatforms.com/images/favicon.png	C:/My%20Web%20Sites/turji/opensubscriptionplatforms.com/images/favicon.png	(from https://writter.electronthemes-ghost.com/write/)
18:01:36	69770/69770	---M--	200	added ('OK')	image/png	etag:%22e5310f7dda6cbb3b7b12d1fc981272d7-ssl%22	https://opensubscriptionplatforms.com/images/osp-card.png	C:/My%20Web%20Sites/turji/opensubscriptionplatforms.com/images/osp-card.png	(from https://writter.electronthemes-ghost.com/write/)
18:01:37	702711/702711	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-ab8f7%22	https://static.ghost.org/v4.0.0/images/andreas-selter-xSMqGH7gi6o-unsplash.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/andreas-selter-xSMqGH7gi6o-unsplash.jpg	(from https://writter.electronthemes-ghost.com/write/)
18:01:37	434081/434081	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-69fa1%22	https://static.ghost.org/v4.0.0/images/andreas-selter-e4yK8QQlZa0-unsplash.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/andreas-selter-e4yK8QQlZa0-unsplash.jpg	(from https://writter.electronthemes-ghost.com/write/)
18:01:38	542804/542804	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-84854%22	https://static.ghost.org/v4.0.0/images/steve-carter-Ixp4YhCKZkI-unsplash.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/steve-carter-Ixp4YhCKZkI-unsplash.jpg	(from https://writter.electronthemes-ghost.com/write/)
18:01:38	664249/664249	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-a22b9%22	https://static.ghost.org/v4.0.0/images/lukasz-szmigiel-jFCViYFYcus-unsplash.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/lukasz-szmigiel-jFCViYFYcus-unsplash.jpg	(from https://writter.electronthemes-ghost.com/write/)
18:01:39	464362/464362	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-715ea%22	https://static.ghost.org/v4.0.0/images/jd-mason-hPiEFq6-Eto-unsplash.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/jd-mason-hPiEFq6-Eto-unsplash.jpg	(from https://writter.electronthemes-ghost.com/write/)
18:01:39	347355/347355	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-54cdb%22	https://static.ghost.org/v4.0.0/images/jp-valery-OBpOP9GVH9U-unsplash.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/jp-valery-OBpOP9GVH9U-unsplash.jpg	(from https://writter.electronthemes-ghost.com/write/)
18:01:39	71669/71669	---M--	200	added ('OK')	image/png	etag:%22609025ba-117f5%22	https://static.ghost.org/v4.0.0/images/createsnippet.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/createsnippet.png	(from https://writter.electronthemes-ghost.com/write/)
18:01:41	368162/368162	---M--	200	added ('OK')	image/png	etag:%22609025ba-59e22%22	https://static.ghost.org/v4.0.0/images/preview.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/preview.png	(from https://writter.electronthemes-ghost.com/write/)
18:01:41	236069/236069	---M--	200	added ('OK')	image/png	etag:%22609025ba-39a25%22	https://static.ghost.org/v4.0.0/images/portalsettings.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/portalsettings.png	(from https://writter.electronthemes-ghost.com/portal/)
18:01:41	20932/20932	---MCZ	200	added ('OK')	text/html	etag:W/%2251c4-xbtUKkZ4mZbRYg46DsirwO0Wmqc%22	https://writter.electronthemes-ghost.com/portal/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/portal/amp/index.html	(from https://writter.electronthemes-ghost.com/portal/)
18:01:42	20278/20278	---MCZ	200	added ('OK')	text/html	etag:W/%224f36-fkMKQVYDEu62L8611S/jUO0blFM%22	https://writter.electronthemes-ghost.com/sell/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/sell/amp/index.html	(from https://writter.electronthemes-ghost.com/sell/)
18:01:42	294189/294189	---M--	200	added ('OK')	image/jpeg	etag:%22609025ba-47d2d%22	https://static.ghost.org/v4.0.0/images/thebrowser.jpg	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/thebrowser.jpg	(from https://writter.electronthemes-ghost.com/sell/)
18:01:43	705618/705618	---M--	200	added ('OK')	image/png	etag:%22609025ba-ac452%22	https://static.ghost.org/v4.0.0/images/admin-settings.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/admin-settings.png	(from https://writter.electronthemes-ghost.com/sell/)
18:01:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Aug%202021%2012:01:45%20GMT	https://writter.electronthemes-ghost.com/contact	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/contact	(from https://writter.electronthemes-ghost.com/page/3/)
18:01:44	33838/33838	---M--	200	added ('OK')	image/jpeg	etag:W/%22842e-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w600/2018/09/blog-img5.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w600/2018/09/blog-img5.jpg	(from https://writter.electronthemes-ghost.com/page/3/)
18:01:45	41879/41879	---M--	200	added ('OK')	image/jpeg	etag:W/%22a397-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w600/2018/09/08-1060x707.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w600/2018/09/08-1060x707.jpg	(from https://writter.electronthemes-ghost.com/page/3/)
18:01:46	35687/35687	---MCZ	200	added ('OK')	text/html	etag:W/%228b67-f6zEZxHm1xZ615sahwfdZYdCc9c%22	https://writter.electronthemes-ghost.com/page/4/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/page/4/index.html	(from https://writter.electronthemes-ghost.com/page/3/)
18:01:46	28273/28273	---MCZ	200	added ('OK')	text/html	etag:W/%226e71-llESO2HJXEkHZSne4/hy0dqqwj4%22	https://writter.electronthemes-ghost.com/organising-content/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/organising-content/index.html	(from https://writter.electronthemes-ghost.com/page/3/)
18:01:46	80736/80736	---M--	200	added ('OK')	image/png	etag:%22609025ba-13b60%22	https://static.ghost.org/v4.0.0/images/integrations-icons.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/integrations-icons.png	(from https://writter.electronthemes-ghost.com/integrations/)
18:01:46	19811/19811	---MCZ	200	added ('OK')	text/html	etag:W/%224d63-xy9O+rqUKX7cuDvKvTBnl47jVas%22	https://writter.electronthemes-ghost.com/integrations/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/integrations/amp/index.html	(from https://writter.electronthemes-ghost.com/integrations/)
18:01:47	47109/47109	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2010%20Aug%202021%2012:01:48%20GMT	https://zapier.com/apps/embed/widget.js?services=Ghost,-shortcm,-hubspot,-sendpulse,-noticeable,-aweber,-icontact,-facebook-pages,-github,-medium,-slack,-mailchimp,-activecampaign,-twitter,-discourse&container,-convertkit,-drip,-airtable=true&limit=5	C:/My%20Web%20Sites/turji/zapier.com/apps/embed/widgeta9d1.js	(from https://writter.electronthemes-ghost.com/integrations/)
18:01:51	145019/145019	---M--	200	added ('OK')	image/png	etag:%22609025ba-2367b%22	https://static.ghost.org/v4.0.0/images/iawriter-integration.png	C:/My%20Web%20Sites/turji/static.ghost.org/v4.0.0/images/iawriter-integration.png	(from https://writter.electronthemes-ghost.com/integrations/)
18:02:36	21021/21021	---MCZ	200	added ('OK')	text/html	etag:W/%22521d-RuMtvbzmil9euxIfpGWaThFUzn4%22	https://writter.electronthemes-ghost.com/grow/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/grow/amp/index.html	(from https://writter.electronthemes-ghost.com/grow/)
18:02:36	17652/17652	---MCZ	200	added ('OK')	text/html	etag:W/%2244f4-+Z04A2VKrOMU9P6lsF/WuuNPG5A%22	https://writter.electronthemes-ghost.com/the-editor/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/the-editor/amp/index.html	(from https://writter.electronthemes-ghost.com/the-editor/)
18:02:37	31183/31183	---MCZ	200	added ('OK')	text/html	etag:W/%2279cf-VjN0wOVyGp2JGBB/9wuHHqBzm8Q%22	https://writter.electronthemes-ghost.com/author/enamul/page/2/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/author/enamul/page/2/index.html	(from https://writter.electronthemes-ghost.com/author/enamul/)
18:02:37	17625/17625	---MCZ	200	added ('OK')	text/html	etag:W/%2244d9-xddNU3rpVjuMskPoz34R/RmMX68%22	https://writter.electronthemes-ghost.com/publishing-options/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/publishing-options/amp/index.html	(from https://writter.electronthemes-ghost.com/publishing-options/)
18:02:37	14120/14120	---M--	200	added ('OK')	image/png	etag:%22609025ba-3728%22	https://static.ghost.org/v1.0.0/images/private.png	C:/My%20Web%20Sites/turji/static.ghost.org/v1.0.0/images/private.png	(from https://writter.electronthemes-ghost.com/admin-settings/)
18:02:38	20705/20705	---MCZ	200	added ('OK')	text/html	etag:W/%2250e1-haSyBBQcDfE9Z26IrnXRyAN1yLA%22	https://writter.electronthemes-ghost.com/admin-settings/amp/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/admin-settings/amp/index.html	(from https://writter.electronthemes-ghost.com/admin-settings/)
18:02:39	31794/31794	---MCZ	200	added ('OK')	text/html	etag:W/%227c32-ZOhzV679k+GAsDDcrPANv16pjGc%22	https://writter.electronthemes-ghost.com/tag/portfolio/page/2/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/tag/portfolio/page/2/index.html	(from https://writter.electronthemes-ghost.com/tag/portfolio/)
18:02:39	9282/9282	---M--	200	added ('OK')	image/jpeg	etag:W/%222442-1792df0e8ef%22	https://writter.electronthemes-ghost.com/content/images/size/w600/2018/09/small-lists-port12-img-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w600/2018/09/small-lists-port12-img-1.jpg	(from https://writter.electronthemes-ghost.com/tag/portfolio/)
18:02:39	29432/29432	---MCZ	200	added ('OK')	text/html	etag:W/%2272f8-W7QDbb/jELxiI6ycpXmkN4yFfCk%22	https://writter.electronthemes-ghost.com/inovative-team-projects-and-agency-news/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/inovative-team-projects-and-agency-news/index.html	(from https://writter.electronthemes-ghost.com/tag/portfolio/)
18:02:40	28866/28866	---MCZ	200	added ('OK')	text/html	etag:W/%2270c2-HBDxgZVp2XNtykt3/SImyatiDJg%22	https://writter.electronthemes-ghost.com/news-in-agency/	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/news-in-agency/index.html	(from https://writter.electronthemes-ghost.com/tag/portfolio/)
18:02:40	23360/23360	---M--	200	added ('OK')	image/jpeg	etag:W/%225b40-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w600/2018/09/h3-port-4-img-1.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w600/2018/09/h3-port-4-img-1.jpg	(from https://writter.electronthemes-ghost.com/tag/portfolio/)
18:02:41	118/118	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Aug%202021%2012:02:42%20GMT	https://writter.electronthemes-ghost.com/content/images/size/w600/2018/09/bon-thumb.gif	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w600/2018/09/bon-thumb.gif	(from https://writter.electronthemes-ghost.com/tag/portfolio/)
18:02:41	7611/7611	---M--	200	added ('OK')	image/jpeg	etag:W/%221dbb-1792df0e8ee%22	https://writter.electronthemes-ghost.com/content/images/size/w600/2018/09/h1-port-f-img-12.jpg	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w600/2018/09/h1-port-f-img-12.jpg	(from https://writter.electronthemes-ghost.com/tag/portfolio/)
18:02:41	397786/397786	---M--	200	added ('OK')	image/png	etag:W/%22611da-1792df0e8ef%22	https://writter.electronthemes-ghost.com/content/images/size/w600/2018/09/Screenshot-at-Sep-19-01-09-16.png	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w600/2018/09/Screenshot-at-Sep-19-01-09-16.png	(from https://writter.electronthemes-ghost.com/tag/portfolio/)
18:02:41	118/118	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Aug%202021%2012:02:43%20GMT	https://writter.electronthemes-ghost.com/content/images/size/w600/2018/09/bon-thumb.gif	C:/My%20Web%20Sites/turji/writter.electronthemes-ghost.com/content/images/size/w600/2018/09/bon-thumb.gif	(from https://writter.electronthemes-ghost.com/tag/creative/)
